,id_left,text_left,id_right,text_right,label
812,Q1574,what is an agents job role in film,D1633-9,"In 2012, Walmart and several other retailers announced that they would open most of their stores at 8:00 p.m. on Thanksgiving Day (except in states where opening on Thanksgiving is prohibited due to blue laws , such as Massachusetts where they still opened around midnight), prompting calls for a walkout among some workers.",0.0
813,Q1574,what is an agents job role in film,D1720-0,Artists and repertoire (A&R) is the division of a record label or music publishing company that is responsible for talent scouting and overseeing the artistic development of recording artists and/or songwriters.,0.0
814,Q1574,what is an agents job role in film,D1774-2,"It was written in stages between 1937 and 1949, much of it during World War II .",0.0
815,Q1574,what is an agents job role in film,D238-5,"As the second largest city in San Diego County , Chula Vista has quickly become a destination popular to many tourists.",0.0
816,Q2856,what is the gdp for greenland 2010?,D2651-2,"GDP per capita is similar to the average European economies but the economy is critically dependent upon substantial support from the Danish government, which supplies about half the revenues of the home rule government who in turn employ about 8,000 Greenlanders out of a labor force of 40,156 (Jan. 2012).",1.0
817,Q2856,what is the gdp for greenland 2010?,D745-7,"The population was 5,193 at the 2010 census.",0.0
818,Q2856,what is the gdp for greenland 2010?,D778-3,"They believe that the destruction of the present world system at Armageddon is imminent, and that the establishment of God's kingdom on earth is the only solution for all problems faced by mankind.",0.0
819,Q2856,what is the gdp for greenland 2010?,D743-1,"Burgundy is a dark red color associated with the Burgundy wine of the same name, which in turn is named after the Burgundy region of France .",0.0
820,Q2856,what is the gdp for greenland 2010?,D1511-0,"Francois Henri ""Jack"" LaLanne (September 26, 1914 - January 23, 2011) was an American fitness , exercise , and nutritional expert and motivational speaker who is sometimes called ""the godfather of fitness"" and the ""first fitness superhero.""",0.0
821,Q2856,what is the gdp for greenland 2010?,D1977-1,It was launched in March 1964.,0.0
822,Q2786,what is cta used for,D2590-0,Computed tomography angiography (CTA) is a computed tomography technique used to visualize arterial and venous vessels throughout the body.,1.0
823,Q2786,what is cta used for,D1774-2,"It was written in stages between 1937 and 1949, much of it during World War II .",0.0
824,Q2786,what is cta used for,D1100-0,A gasser was a type of hot rod originating on the dragstrips of the United States in the late 1950s and continued until the early 1970s.,0.0
825,Q2786,what is cta used for,D261-0,Northville is an affluent city located in and divided by Oakland and Wayne counties in the U.S. state of Michigan .,0.0
826,Q2786,what is cta used for,D778-3,"They believe that the destruction of the present world system at Armageddon is imminent, and that the establishment of God's kingdom on earth is the only solution for all problems faced by mankind.",0.0
827,Q2786,what is cta used for,D962-1,"The stars of the show were Mister Ed, a palomino horse who could ""talk"", played by gelding Bamboo Harvester and voiced by former Western star Allan Lane (who went uncredited for the entire length of the series), and his owner, an eccentric and enormously klutzy , yet friendly, architect named Wilbur Post ( Alan Young ).",0.0
828,Q639,what does freedom of speech cover,D624-0,Freedom of speech is the political right to communicate one's opinions and ideas using one's body and property to anyone who is willing to receive them.,1.0
829,Q639,what does freedom of speech cover,D353-3,"Larkin is considered one of the top players of his era, winning nine Silver Slugger awards and three Gold Glove awards .",0.0
830,Q639,what does freedom of speech cover,D1764-3,The New Deal was a series of economic programs enacted in the United States between 1933 and 1936.,0.0
831,Q639,what does freedom of speech cover,D548-2,"According to the 2010 American Community Survey conducted by the U.S. Census Bureau , Spanish is the primary language spoken at home by almost 37 million people aged five or older, a figure more than double that of 1990.",0.0
832,Q639,what does freedom of speech cover,D2170-1,"Established by the Virginia Company of London as ""James Fort"" on May 14, 1607 ( O.S. , May 24, 1607 N.S. ), it followed several earlier failed attempts, including the Lost Colony of Roanoke .",0.0
833,Q639,what does freedom of speech cover,D2244-0,Osteonecrosis of the jaw (ONJ) is a severe bone disease that affects the maxilla and the mandible .,0.0
834,Q94,how old is beatrice author,D94-0,"Beatrice ""Bea"" Arthur (May 13, 1922 – April 25, 2009) was an American actress, comedienne, and singer whose career spanned seven decades.",1.0
835,Q94,how old is beatrice author,D320-2,9 – 12 February (Vietnam),0.0
836,Q94,how old is beatrice author,D1724-4,He lives in Massachusetts with his wife and two children.,0.0
837,Q94,how old is beatrice author,D1200-0,"A California domestic partnership is a legal relationship available to same-sex couples, and to certain opposite-sex couples in which at least one party is at least 18 years of age.",0.0
838,Q94,how old is beatrice author,D359-12,"Hostilities began on April 12, 1861, when Confederate forces fired upon Fort Sumter , a key fort held by Union troops in South Carolina.",0.0
839,Q94,how old is beatrice author,D1984-0,Go Daddy or Go Daddy Group Inc. is a privately held company that is primarily an internet domain registrar and web hosting company.,0.0
840,Q1778,what is a discipline of study,D1682-1,"Disciplines are defined (in part), and recognized by the academic journals in which research is published, and the learned societies and academic departments or faculties to which their practitioners belong.",1.0
841,Q1778,what is a discipline of study,D1045-7,"It is usually made from side and back cuts of pork, except in the United States, where it is almost always prepared from pork belly (typically referred to as ""streaky"", ""fatty"", or ""American style"" outside of the US and Canada).",0.0
842,Q1778,what is a discipline of study,D1545-2,"The show stars Emmanuel Lewis in the title role as a young boy who, after losing his parents, is adopted by his NFL -pro godfather, portrayed by Alex Karras , and his new socialite wife, played by Susan Clark .",0.0
843,Q1778,what is a discipline of study,D1109-0,"A Change Is Gonna Come is a 1964 single by R&B singer-songwriter Sam Cooke , written and first recorded in 1963 and released under the RCA Victor label shortly after his death in late 1964.",0.0
844,Q1778,what is a discipline of study,D1674-3,It has a form of government characterized by single-party rule or dominant-party rule of a communist party (referred as Dictatorship of the Proletariat by its proponents) and a professed allegiance to a Leninist or Marxist–Leninist ideology as the guiding principle of the state.,0.0
845,Q1778,what is a discipline of study,D371-2,"There are approximately 642 skeletal muscles within the typical human, and almost every muscle constitutes one part of a pair of identical bilateral muscles, found on both sides, resulting in approximately 320 pairs of muscles, as presented in this article.",0.0
846,Q2686,where is university of nelson mandela metropolitan located,D2506-0,Nelson Mandela Metropolitan University (NMMU) is a South African tertiary education institution with its main administration in the coastal city of Port Elizabeth .,1.0
847,Q2686,where is university of nelson mandela metropolitan located,D763-3,"It is usually considered to be first attested to around 1475, but it may be considerably older.",0.0
848,Q2686,where is university of nelson mandela metropolitan located,D1836-0,Minnesota () is a U.S. state located in the Midwestern United States .,0.0
849,Q2686,where is university of nelson mandela metropolitan located,D1793-0,The TI-82 is a graphing calculator made by Texas Instruments .,0.0
850,Q2686,where is university of nelson mandela metropolitan located,D1894-3,"Mahindra has a huge consumer base in India, China and America and a growing base in Australia.",0.0
